timestamp,unix_time,hr_bpm,rr_intervals_ms,ecg_samples
2025-09-11 20:14:28,1757646868.047,85,659.2,
2025-09-11 20:14:29,1757646869.034,87,636.7;614.3,
2025-09-11 20:14:30,1757646870.019,88,624.0,
2025-09-11 20:14:31,1757646871.007,90,621.1;646.5,
2025-09-11 20:14:31,1757646871.998,91,671.9,
2025-09-11 20:14:32,1757646872.987,91,671.9;672.9,
2025-09-11 20:14:33,1757646873.977,90,671.9,
2025-09-11 20:14:34,1757646874.967,90,674.8;661.1,
2025-09-11 20:14:35,1757646875.957,90,633.8;628.9,
2025-09-11 20:14:36,1757646876.947,91,628.9,
2025-09-11 20:14:37,1757646877.941,92,635.7;652.3,
2025-09-11 20:14:38,1757646878.930,92,655.3,
2025-09-11 20:14:39,1757646879.918,92,675.8,
2025-09-11 20:14:40,1757646880.913,91,695.3;754.9,
2025-09-11 20:14:41,1757646881.901,90,757.8,
2025-09-11 20:14:42,1757646882.894,88,766.6,
2025-09-11 20:14:44,1757646884.869,86,751.0;737.3,
2025-09-11 20:14:44,1757646884.870,85,706.1,
2025-09-11 20:14:45,1757646885.869,85,703.1;697.3,
2025-09-11 20:14:46,1757646886.847,85,705.1,
2025-09-11 20:14:48,1757646888.835,85,708.0,
2025-09-11 20:14:49,1757646889.322,85,725.6;752.9,
2025-09-11 20:14:49,1757646889.828,84,765.6,
2025-09-11 20:14:50,1757646890.817,84,767.6,
2025-09-11 20:14:51,1757646891.806,83,793.9,
2025-09-11 20:14:52,1757646892.797,82,790.0;786.1,
2025-09-11 20:14:53,1757646893.786,81,749.0,
2025-09-11 20:14:54,1757646894.776,81,716.8;708.0,
2025-09-11 20:14:55,1757646895.757,81,701.2,
2025-09-11 20:14:56,1757646896.759,82,699.2;689.5,
2025-09-11 20:14:57,1757646897.749,83,701.2,
2025-09-11 20:14:58,1757646898.728,83,710.9,
2025-09-11 20:14:59,1757646899.721,83,754.9;744.1,
2025-09-11 20:15:00,1757646900.712,83,766.6,
2025-09-11 20:15:01,1757646901.700,82,761.7,
2025-09-11 20:15:03,1757646903.193,82,760.7;723.6,
2025-09-11 20:15:04,1757646904.182,82,720.7,
2025-09-11 20:15:05,1757646905.166,82,708.0;700.2,
2025-09-11 20:15:06,1757646906.157,82,684.6,
2025-09-11 20:15:07,1757646907.142,83,690.4,
2025-09-11 20:15:08,1757646908.135,84,694.3;717.8,
2025-09-11 20:15:09,1757646909.133,84,711.9,
2025-09-11 20:15:10,1757646910.122,84,746.1,
2025-09-11 20:15:11,1757646911.103,83,761.7;779.3,
2025-09-11 20:15:12,1757646912.092,83,736.3,
2025-09-11 20:15:13,1757646913.090,82,741.2;725.6,
2025-09-11 20:15:14,1757646914.078,82,714.8,
2025-09-11 20:15:15,1757646915.066,82,684.6,
2025-09-11 20:15:16,1757646916.061,83,691.4;677.7,
2025-09-11 20:15:17,1757646917.050,84,706.1,
2025-09-11 20:15:18,1757646918.037,84,756.8,
2025-09-11 20:15:19,1757646919.030,83,788.1;763.7,
2025-09-11 20:15:20,1757646920.018,82,748.0,
2025-09-11 20:15:21,1757646921.006,82,718.8;710.0,
2025-09-11 20:15:22,1757646922.002,82,695.3,
2025-09-11 20:15:22,1757646922.985,83,704.1,
2025-09-11 20:15:23,1757646923.978,83,710.9;735.4,
2025-09-11 20:15:24,1757646924.962,83,710.9,
2025-09-11 20:15:25,1757646925.954,83,710.0;716.8,
2025-09-11 20:15:26,1757646926.949,83,719.7,
2025-09-11 20:15:27,1757646927.945,83,717.8,
2025-09-11 20:15:29,1757646929.417,84,687.5;682.6,
2025-09-11 20:15:29,1757646929.921,84,678.7,
2025-09-11 20:15:30,1757646930.913,85,696.3;701.2,
2025-09-11 20:15:31,1757646931.892,85,688.5,
2025-09-11 20:15:32,1757646932.882,85,698.2;709.0,
2025-09-11 20:15:33,1757646933.875,85,722.7,
2025-09-11 20:15:34,1757646934.869,85,733.4,
2025-09-11 20:15:35,1757646935.864,85,706.1;715.8,
2025-09-11 20:15:37,1757646937.843,85,714.8,
2025-09-11 20:15:37,1757646937.843,85,734.4,
2025-09-11 20:15:38,1757646938.822,84,728.5;718.8,
2025-09-11 20:15:39,1757646939.821,84,720.7,
2025-09-11 20:15:40,1757646940.815,84,737.3,
2025-09-11 20:15:41,1757646941.795,83,781.2;793.0,
2025-09-11 20:15:42,1757646942.783,82,756.8,
2025-09-11 20:15:43,1757646943.779,81,763.7;723.6,
2025-09-11 20:15:44,1757646944.775,81,705.1,
2025-09-11 20:15:45,1757646945.756,82,691.4;658.2,
2025-09-11 20:15:46,1757646946.751,83,663.1,
2025-09-11 20:15:47,1757646947.734,84,659.2,
2025-09-11 20:15:48,1757646948.735,85,679.7;695.3,
2025-09-11 20:15:49,1757646949.716,86,735.4,
2025-09-11 20:15:50,1757646950.714,85,773.4,
2025-09-11 20:15:51,1757646951.698,85,812.5,
2025-09-11 20:15:53,1757646953.177,82,830.1;818.4,
2025-09-11 20:15:54,1757646954.172,81,793.9,
2025-09-11 20:15:55,1757646955.168,81,752.9,
2025-09-11 20:15:56,1757646956.149,80,743.2;728.5,
2025-09-11 20:15:57,1757646957.638,80,726.6,
2025-09-11 20:15:58,1757646958.132,81,696.3;692.4,
2025-09-11 20:15:59,1757646959.129,82,686.5,
2025-09-11 20:16:00,1757646960.111,83,704.1;705.1,
2025-09-11 20:16:01,1757646961.107,83,703.1,
2025-09-11 20:16:02,1757646962.088,83,710.0,
2025-09-11 20:16:03,1757646963.089,83,729.5;738.3,
2025-09-11 20:16:04,1757646964.067,83,725.6,
2025-09-11 20:16:05,1757646965.064,83,724.6,
2025-09-11 20:16:06,1757646966.051,83,726.6;726.6,
2025-09-11 20:16:07,1757646967.037,83,723.6,
2025-09-11 20:16:08,1757646968.029,83,706.1;720.7,
2025-09-11 20:16:09,1757646969.022,83,729.5,
2025-09-11 20:16:10,1757646970.014,83,766.6,
2025-09-11 20:16:11,1757646971.001,83,747.1,
2025-09-11 20:16:11,1757646971.988,82,780.3;773.4,
2025-09-11 20:16:12,1757646972.987,81,779.3,
2025-09-11 20:16:13,1757646973.971,81,776.4,
2025-09-11 20:16:14,1757646974.962,80,757.8;745.1,
2025-09-11 20:16:15,1757646975.947,80,756.8,
2025-09-11 20:16:16,1757646976.945,80,749.0,
2025-09-11 20:16:17,1757646977.936,80,747.1;751.0,
2025-09-11 20:16:18,1757646978.917,80,735.4,
2025-09-11 20:16:19,1757646979.913,80,732.4,
2025-09-11 20:16:20,1757646980.911,81,738.3;748.0,
2025-09-11 20:16:21,1757646981.891,81,748.0,
2025-09-11 20:16:22,1757646982.877,81,768.6,
2025-09-11 20:16:23,1757646983.877,80,760.7;766.6,
2025-09-11 20:16:24,1757646984.860,80,742.2,
2025-09-11 20:16:25,1757646985.847,80,742.2;739.3,
2025-09-11 20:16:27,1757646987.840,80,738.3,
2025-09-11 20:16:27,1757646987.840,80,726.6,
2025-09-11 20:16:29,1757646989.819,80,742.2,
2025-09-11 20:16:29,1757646989.820,80,754.9;779.3,
2025-09-11 20:16:30,1757646990.801,80,758.8,
2025-09-11 20:16:31,1757646991.796,80,763.7;740.2,
2025-09-11 20:16:32,1757646992.782,80,709.0,
2025-09-11 20:16:34,1757646994.269,80,706.1,
2025-09-11 20:16:34,1757646994.761,81,694.3;696.3,
2025-09-11 20:16:35,1757646995.756,82,701.2,
2025-09-11 20:16:36,1757646996.739,82,726.6,
2025-09-11 20:16:37,1757646997.734,82,746.1;736.3,
2025-09-11 20:16:38,1757646998.730,82,763.7,
2025-09-11 20:16:39,1757646999.714,82,752.0;750.0,
2025-09-11 20:16:40,1757647000.698,81,711.9,
2025-09-11 20:16:42,1757647002.187,82,681.6;676.8,
2025-09-11 20:16:43,1757647003.172,83,668.9,
2025-09-11 20:16:44,1757647004.166,84,663.1;650.4,
2025-09-11 20:16:45,1757647005.164,85,635.7,
2025-09-11 20:16:46,1757647006.145,87,637.7;630.9,
2025-09-11 20:16:47,1757647007.142,88,636.7,
2025-09-11 20:16:48,1757647008.124,89,664.1,
2025-09-11 20:16:49,1757647009.112,89,739.3;818.4,
2025-09-11 20:16:50,1757647010.111,87,805.7,
2025-09-11 20:16:51,1757647011.094,85,775.4,
2025-09-11 20:16:52,1757647012.088,84,724.6;710.0,
2025-09-11 20:16:53,1757647013.077,84,685.5,
2025-09-11 20:16:54,1757647014.072,84,705.1;709.0,
2025-09-11 20:16:55,1757647015.061,84,716.8,
2025-09-11 20:16:56,1757647016.043,84,691.4;660.2,
2025-09-11 20:16:57,1757647017.043,85,671.9,
2025-09-11 20:16:58,1757647018.023,86,681.6,
2025-09-11 20:16:59,1757647019.021,86,709.0;710.9,
2025-09-11 20:17:00,1757647020.010,86,726.6,
2025-09-11 20:17:00,1757647020.998,85,731.4;738.3,
2025-09-11 20:17:01,1757647021.994,85,716.8,
2025-09-11 20:17:02,1757647022.977,84,727.5,
2025-09-11 20:17:03,1757647023.965,84,727.5;731.4,
2025-09-11 20:17:04,1757647024.965,84,708.0,
2025-09-11 20:17:05,1757647025.947,84,714.8;718.8,
2025-09-11 20:17:06,1757647026.942,84,731.4,
2025-09-11 20:17:07,1757647027.927,84,713.9,
2025-09-11 20:17:08,1757647028.913,84,735.4;737.3,
2025-09-11 20:17:09,1757647029.913,83,727.5,
2025-09-11 20:17:10,1757647030.895,83,734.4,
2025-09-11 20:17:11,1757647031.884,83,734.4;741.2,
2025-09-11 20:17:12,1757647032.885,83,712.9,
2025-09-11 20:17:13,1757647033.874,83,725.6;718.8,
2025-09-11 20:17:14,1757647034.860,83,709.0,
2025-09-11 20:17:15,1757647035.850,83,716.8,
2025-09-11 20:17:17,1757647037.823,83,716.8;716.8,
2025-09-11 20:17:17,1757647037.824,83,707.0,
2025-09-11 20:17:18,1757647038.817,83,710.9;719.7,
2025-09-11 20:17:19,1757647039.803,84,716.8,
2025-09-11 20:17:20,1757647040.802,84,725.6,
